Tenure Months,Monthly Charges,Total Charges,charge_per_tenure,num_additional_services,tenure_bucket,Contract,Churn Value
3,69.65,220.1,17.4125,0,0-12,Month-to-month,1
61,111.6,6876.05,1.7999999999999998,5,49-72,Two year,1
11,48.55,501.0,4.045833333333333,1,0-12,Month-to-month,1
1,20.2,20.2,10.1,0,0-12,Month-to-month,1
19,39.65,733.35,1.9825,2,13-24,Month-to-month,1
56,24.9,1334.0,0.43684210526315786,0,49-72,One year,1
2,56.7,113.55,18.900000000000002,1,0-12,Month-to-month,1
14,105.95,1348.9,7.0633333333333335,5,13-24,One year,1
4,74.95,308.7,14.99,0,0-12,Month-to-month,1
15,29.7,438.25,1.85625,1,13-24,Month-to-month,1
1,50.35,50.35,25.175,3,0-12,Month-to-month,1
64,47.85,3147.5,0.7361538461538462,4,49-72,Two year,1
1,70.3,70.3,35.15,0,0-12,Month-to-month,1
55,98.8,5617.75,1.7642857142857142,3,49-72,Month-to-month,1
18,99.85,1776.95,5.255263157894737,3,13-24,Month-to-month,1
32,80.3,2483.05,2.433333333333333,1,25-48,Month-to-month,1
66,80.45,5224.35,1.2007462686567165,1,49-72,Month-to-month,1
7,86.8,620.35,10.85,1,0-12,Month-to-month,1
6,84.2,519.15,12.028571428571428,2,0-12,Month-to-month,1
13,99.0,1301.7,7.071428571428571,3,13-24,Month-to-month,1
11,100.75,1129.75,8.395833333333334,3,0-12,Month-to-month,1
9,91.75,865.8,9.175,3,0-12,Month-to-month,1
1,79.55,79.55,39.775,1,0-12,Month-to-month,1
54,111.1,6014.85,2.02,5,49-72,Month-to-month,1
25,89.1,2368.4,3.4269230769230767,2,25-48,Month-to-month,1
37,101.9,3545.35,2.681578947368421,4,25-48,Month-to-month,1
14,91.65,1301.0,6.11,2,13-24,Month-to-month,1
4,88.85,372.45,17.77,2,0-12,Month-to-month,1
3,25.3,77.75,6.325,0,0-12,Month-to-month,1
1,95.45,95.45,47.725,2,0-12,Month-to-month,1
13,91.1,1135.7,6.507142857142857,2,13-24,Month-to-month,1
45,54.15,2319.8,1.1771739130434782,2,25-48,One year,1
1,69.7,69.7,34.85,0,0-12,Month-to-month,1
6,89.5,573.3,12.785714285714286,2,0-12,Month-to-month,1
3,35.15,99.75,8.7875,1,0-12,Month-to-month,1
12,73.75,871.4,5.673076923076923,0,0-12,Month-to-month,1
8,101.35,780.5,11.261111111111111,3,0-12,Month-to-month,1
6,55.9,365.35,7.985714285714286,2,0-12,Month-to-month,1
3,105.9,334.65,26.475,4,0-12,Month-to-month,1
1,43.95,43.95,21.975,0,0-12,Month-to-month,1
1,45.1,45.1,22.55,0,0-12,Month-to-month,1
41,70.25,2868.05,1.6726190476190477,0,25-48,Month-to-month,1
9,55.35,449.75,5.535,1,0-12,Month-to-month,1
43,103.0,4414.3,2.340909090909091,4,25-48,Month-to-month,1
33,103.75,3361.05,3.051470588235294,5,25-48,One year,1
1,69.35,69.35,34.675,0,0-12,Month-to-month,1
56,73.85,4092.85,1.2956140350877192,1,49-72,Month-to-month,1
3,75.15,216.75,18.7875,0,0-12,Month-to-month,1
1,69.6,69.6,34.8,0,0-12,Month-to-month,1
5,80.15,385.0,13.358333333333334,1,0-12,Month-to-month,1
1,30.5,30.5,15.25,1,0-12,Month-to-month,1
70,98.3,6859.5,1.384507042253521,3,49-72,Two year,1
48,107.4,5121.3,2.1918367346938776,4,25-48,Month-to-month,1
13,82.0,1127.2,5.857142857142857,1,13-24,Month-to-month,1
24,75.4,1747.85,3.016,0,13-24,Month-to-month,1
27,101.25,2754.45,3.6160714285714284,4,25-48,Month-to-month,1
25,89.5,2196.15,3.4423076923076925,2,25-48,Month-to-month,1
22,74.4,1692.6,3.2347826086956526,0,13-24,Month-to-month,1
1,20.5,20.5,10.25,0,0-12,Month-to-month,1
4,74.35,265.35,14.87,0,0-12,Month-to-month,1
18,99.75,1836.25,5.25,3,13-24,Month-to-month,1
56,111.95,6418.9,1.9640350877192982,5,49-72,One year,1
16,39.0,679.85,2.2941176470588234,2,13-24,Month-to-month,1
30,94.1,2804.45,3.0354838709677416,3,25-48,Month-to-month,1
8,95.65,778.1,10.627777777777778,2,0-12,Month-to-month,1
50,88.05,4367.35,1.726470588235294,2,49-72,Month-to-month,1
41,66.5,2728.6,1.5833333333333333,3,25-48,One year,1
3,35.45,106.85,8.8625,2,0-12,Month-to-month,1
3,49.9,130.1,12.475,1,0-12,Month-to-month,1
40,104.5,4036.85,2.548780487804878,4,25-48,Month-to-month,1
3,75.05,256.25,18.7625,0,0-12,Month-to-month,1
23,81.0,1917.1,3.375,1,13-24,Month-to-month,1
1,74.45,74.45,37.225,0,0-12,Month-to-month,1
4,60.4,272.15,12.08,3,0-12,Month-to-month,1
1,70.65,70.65,35.325,0,0-12,Month-to-month,1
12,59.8,727.8,4.6,2,0-12,One year,1
9,44.2,403.35,4.42,0,0-12,Month-to-month,1
1,75.75,75.75,37.875,0,0-12,Month-to-month,1
67,102.95,6886.25,1.513970588235294,4,49-72,Month-to-month,1
4,74.4,306.6,14.88,0,0-12,Month-to-month,1
1,29.85,29.85,14.925,1,0-12,Month-to-month,0
34,56.95,1889.5,1.6271428571428572,2,25-48,One year,0
45,42.3,1840.75,0.9195652173913043,3,25-48,One year,0
22,89.1,1949.4,3.8739130434782605,2,13-24,Month-to-month,0
10,29.75,301.9,2.7045454545454546,1,0-12,Month-to-month,0
62,56.15,3487.95,0.8912698412698412,2,49-72,One year,0
13,49.95,587.45,3.567857142857143,1,13-24,Month-to-month,0
16,18.95,326.8,1.1147058823529412,0,13-24,Two year,0
58,100.35,5681.1,1.7008474576271186,3,49-72,One year,0
25,105.5,2686.05,4.0576923076923075,5,25-48,Month-to-month,0
69,113.25,7895.15,1.6178571428571429,6,49-72,Two year,0
52,20.65,1022.95,0.38962264150943393,0,49-72,One year,0
71,106.7,7382.25,1.4819444444444445,4,49-72,Two year,0
21,90.05,1862.9,4.093181818181818,3,13-24,Month-to-month,0
12,19.8,202.25,1.5230769230769232,0,0-12,One year,0
58,59.9,3505.1,1.0152542372881355,2,49-72,Two year,0
49,59.6,2970.3,1.192,3,49-72,Month-to-month,0
30,55.3,1530.6,1.7838709677419353,2,25-48,Month-to-month,0
72,90.25,6369.45,1.2363013698630136,6,49-72,Two year,0
71,96.35,6766.95,1.3381944444444445,4,49-72,Two year,0
2,95.5,181.65,31.833333333333332,3,0-12,Month-to-month,0
27,66.15,1874.45,2.3625000000000003,4,25-48,One year,0
1,20.2,20.2,10.1,0,0-12,Month-to-month,0
1,45.25,45.25,22.625,0,0-12,Month-to-month,0
72,99.9,7251.7,1.3684931506849316,4,49-72,Two year,0
46,74.8,3548.3,1.5914893617021275,1,25-48,Month-to-month,0
10,49.55,475.7,4.504545454545454,1,0-12,One year,0
70,69.2,4872.35,0.9746478873239437,3,49-72,Two year,0
17,20.75,418.25,1.1527777777777777,0,13-24,One year,0
63,79.85,4861.45,1.24765625,5,49-72,Two year,0
13,76.2,981.45,5.442857142857143,4,13-24,Month-to-month,0
49,84.5,3906.7,1.69,1,49-72,Month-to-month,0
2,49.25,97.0,16.416666666666668,1,0-12,Month-to-month,0
52,79.75,4217.8,1.5047169811320755,4,49-72,Two year,0
69,64.15,4254.1,0.9164285714285715,3,49-72,Two year,0
43,90.25,3838.75,2.0511363636363638,2,25-48,Month-to-month,0
25,69.5,1752.65,2.673076923076923,3,25-48,Month-to-month,0
60,74.85,4456.35,1.2270491803278687,5,49-72,One year,0
63,99.65,6311.2,1.55703125,3,49-72,One year,0
66,108.45,7076.35,1.6186567164179104,5,49-72,One year,0
34,24.95,894.3,0.7128571428571429,0,25-48,Two year,0
72,107.5,7853.7,1.4726027397260273,4,49-72,Two year,0
47,100.5,4707.1,2.09375,3,25-48,Month-to-month,0
60,89.9,5450.7,1.4737704918032788,2,49-72,Month-to-month,0
72,42.1,2962.0,0.5767123287671233,3,49-72,Two year,0
18,54.4,957.1,2.863157894736842,2,13-24,One year,0
3,75.3,244.1,18.825,4,0-12,Month-to-month,0
47,78.9,3650.35,1.64375,1,25-48,One year,0
31,79.2,2497.2,2.475,5,25-48,Two year,0
50,20.15,930.9,0.39509803921568626,0,49-72,Two year,0
10,79.85,887.35,7.259090909090909,2,0-12,Month-to-month,0
1,49.05,49.05,24.525,1,0-12,Month-to-month,0
52,20.4,1090.65,0.38490566037735846,0,49-72,One year,0
64,111.6,7099.0,1.7169230769230768,5,49-72,Two year,0
62,24.25,1424.6,0.38492063492063494,0,49-72,Two year,0
3,64.5,177.4,16.125,3,0-12,Month-to-month,0
56,110.5,6139.5,1.9385964912280702,5,49-72,One year,0
46,55.65,2688.85,1.1840425531914893,1,25-48,One year,0
8,54.65,482.25,6.072222222222222,2,0-12,Month-to-month,0
30,74.75,2111.3,2.411290322580645,4,25-48,Month-to-month,0
45,25.9,1216.6,0.5630434782608695,0,25-48,One year,0
11,50.55,565.35,4.2124999999999995,3,0-12,Month-to-month,0
42,103.8,4327.5,2.413953488372093,5,25-48,Month-to-month,0
49,20.15,973.35,0.40299999999999997,0,49-72,Two year,0
9,99.3,918.75,9.93,3,0-12,Month-to-month,0
35,62.15,2215.45,1.7263888888888888,2,25-48,One year,0
48,20.65,1057.0,0.4214285714285714,0,25-48,Two year,0
46,19.95,927.1,0.42446808510638295,0,25-48,Two year,0
29,33.75,1009.25,1.125,1,25-48,Month-to-month,0
30,82.05,2570.2,2.646774193548387,2,25-48,Month-to-month,0
1,74.7,74.7,37.35,1,0-12,Month-to-month,0
66,84.0,5714.25,1.2537313432835822,5,49-72,Two year,0
65,111.05,7107.0,1.6825757575757576,5,49-72,Month-to-month,0
72,100.9,7459.05,1.382191780821918,4,49-72,Two year,0
71,66.85,4748.7,0.9284722222222221,3,49-72,One year,0
52,21.0,1107.2,0.39622641509433965,0,49-72,Two year,0
1,20.2,20.2,10.1,0,0-12,Month-to-month,0
1,19.45,19.45,9.725,0,0-12,Month-to-month,0
38,95.0,3605.6,2.4358974358974357,3,25-48,One year,0
66,45.55,3027.25,0.6798507462686567,3,49-72,One year,0
5,24.3,100.2,4.05,0,0-12,Month-to-month,0
72,104.15,7303.05,1.4267123287671233,4,49-72,One year,0
32,30.15,927.65,0.9136363636363636,1,25-48,One year,0
43,94.35,3921.3,2.1443181818181816,2,25-48,One year,0
72,19.4,1363.25,0.2657534246575342,0,49-72,Two year,0
52,57.95,3042.25,1.0933962264150945,3,49-72,One year,0
43,91.65,3954.1,2.0829545454545455,3,25-48,Month-to-month,0
64,54.6,3423.5,0.84,4,49-72,Two year,0
3,89.85,248.4,22.4625,3,0-12,Month-to-month,0
36,31.05,1126.35,0.8391891891891892,1,25-48,Two year,0
41,20.65,835.15,0.49166666666666664,0,25-48,Two year,0
27,85.2,2151.6,3.042857142857143,2,25-48,Month-to-month,0
56,99.8,5515.45,1.750877192982456,3,49-72,One year,0
6,20.7,112.75,2.957142857142857,0,0-12,Month-to-month,0
7,50.7,350.35,6.3375,1,0-12,Month-to-month,0
4,20.85,62.9,4.17,0,0-12,Month-to-month,0
33,88.95,3027.65,2.6161764705882353,3,25-48,Two year,0
72,23.55,1723.95,0.32260273972602743,0,49-72,Two year,0
1,19.75,19.75,9.875,0,0-12,Month-to-month,0
71,56.45,3985.35,0.7840277777777778,4,49-72,One year,0
13,85.95,1215.65,6.139285714285714,1,13-24,Month-to-month,0
67,50.55,3260.1,0.7433823529411764,1,49-72,Two year,0
43,25.7,1188.2,0.5840909090909091,0,25-48,Two year,0
23,75.0,1778.5,3.125,1,13-24,Month-to-month,0
64,20.2,1277.75,0.31076923076923074,0,49-72,Two year,0
57,19.6,1170.55,0.33793103448275863,0,49-72,Two year,0
72,88.05,6425.65,1.2061643835616438,6,49-72,Two year,0
61,101.05,5971.25,1.6298387096774194,3,49-72,Two year,0
64,84.3,5289.05,1.2969230769230768,2,49-72,One year,0
71,23.95,1756.2,0.3326388888888889,0,49-72,Two year,0
65,99.05,6416.7,1.5007575757575757,4,49-72,Two year,0
3,19.6,61.35,4.9,0,0-12,One year,0
30,64.5,1929.95,2.0806451612903225,3,25-48,One year,0
15,69.5,1071.4,4.34375,4,13-24,Month-to-month,0
8,68.55,564.35,7.616666666666666,3,0-12,Month-to-month,0
70,108.15,7930.55,1.5232394366197184,5,49-72,One year,0
62,86.1,5215.25,1.3666666666666665,6,49-72,Two year,0
6,19.7,113.5,2.814285714285714,0,0-12,Month-to-month,0
14,80.9,1152.8,5.3933333333333335,1,13-24,Month-to-month,0
22,84.15,1821.95,3.6586956521739133,1,13-24,Month-to-month,0
22,20.15,419.9,0.8760869565217391,0,13-24,One year,0
16,64.25,1024.0,3.7794117647058822,3,13-24,Two year,0
10,25.7,251.6,2.3363636363636364,0,0-12,Two year,0
13,56.0,764.55,4.0,2,13-24,Month-to-month,0
2,69.7,135.2,23.233333333333334,0,0-12,Month-to-month,0
53,73.9,3958.25,1.3685185185185187,4,49-72,Two year,0
11,20.6,233.9,1.7166666666666668,0,0-12,One year,0
69,19.9,1363.45,0.28428571428571425,0,49-72,Two year,0
72,89.05,6254.45,1.2198630136986301,6,49-72,Two year,0
16,20.4,321.4,1.2,0,13-24,Month-to-month,0
43,84.25,3539.25,1.9147727272727273,3,25-48,One year,0
14,81.95,1181.75,5.463333333333334,5,13-24,Two year,0
32,20.55,654.55,0.6227272727272728,0,25-48,One year,0
34,24.7,780.2,0.7057142857142857,0,25-48,Month-to-month,0
15,105.35,1559.25,6.584375,4,13-24,Month-to-month,0
61,20.55,1252.0,0.33145161290322583,0,49-72,One year,0
1,45.3,45.3,22.65,0,0-12,Month-to-month,0
33,74.75,2453.3,2.198529411764706,4,25-48,One year,0
20,51.8,1023.85,2.4666666666666663,1,13-24,Month-to-month,0
3,30.4,82.15,7.6,1,0-12,Month-to-month,0
13,19.65,244.8,1.4035714285714285,0,13-24,One year,0
40,56.6,2379.1,1.380487804878049,1,25-48,Month-to-month,0
43,71.9,3173.35,1.6340909090909093,3,25-48,One year,0
69,19.75,1375.4,0.28214285714285714,0,49-72,Two year,0
72,109.7,8129.3,1.5027397260273974,5,49-72,Two year,0
59,19.3,1192.7,0.32166666666666666,0,49-72,Two year,0
20,96.55,1901.65,4.597619047619047,4,13-24,Month-to-month,0
24,24.1,587.4,0.9640000000000001,0,13-24,Two year,0
59,111.35,6519.75,1.8558333333333332,5,49-72,Month-to-month,0
72,112.25,8041.65,1.5376712328767124,5,49-72,Two year,0
1,20.75,20.75,10.375,0,0-12,Month-to-month,0
27,101.9,2681.15,3.6392857142857147,4,25-48,One year,0
14,80.05,1112.3,5.336666666666667,2,13-24,Month-to-month,0
71,105.55,7405.5,1.4659722222222222,4,49-72,Two year,0
13,78.3,1033.95,5.5928571428571425,1,13-24,Month-to-month,0
44,68.85,2958.95,1.5299999999999998,0,25-48,Month-to-month,0
33,79.95,2684.85,2.351470588235294,2,25-48,One year,0
72,55.45,4179.2,0.7595890410958904,5,49-72,Two year,0
64,102.45,6654.1,1.5761538461538462,5,49-72,One year,0
1,25.25,25.25,12.625,0,0-12,Month-to-month,0
61,19.75,1124.2,0.3185483870967742,0,49-72,Two year,0
29,20.0,540.05,0.6666666666666666,0,25-48,One year,0
23,86.8,1975.85,3.6166666666666667,1,13-24,Month-to-month,0
57,58.75,3437.45,1.0129310344827587,5,49-72,Month-to-month,0
72,45.25,3139.8,0.6198630136986302,4,49-72,Two year,0
66,56.6,3789.2,0.8447761194029851,5,49-72,Two year,0
65,84.2,5324.5,1.2757575757575759,5,49-72,Two year,0
8,80.0,624.6,8.88888888888889,1,0-12,Month-to-month,0
71,24.75,1836.9,0.34375,0,49-72,Two year,0
1,20.2,20.2,10.1,0,0-12,One year,0
12,19.35,219.35,1.4884615384615385,0,0-12,One year,0
24,50.6,1288.75,2.024,3,13-24,One year,0
31,81.15,2545.75,2.5359375,5,25-48,One year,0
30,89.9,2723.15,2.9000000000000004,2,25-48,Month-to-month,0
47,85.3,4107.25,1.7770833333333333,5,25-48,Two year,0
54,108.0,5760.65,1.9636363636363636,5,49-72,Two year,0
50,93.5,4747.5,1.8333333333333333,4,49-72,Month-to-month,0
72,20.25,1566.9,0.2773972602739726,0,49-72,Two year,0
29,25.15,702.0,0.8383333333333333,0,25-48,Month-to-month,0
10,29.6,299.05,2.690909090909091,1,0-12,Two year,0
18,73.15,1305.95,3.85,0,13-24,Month-to-month,0
16,19.75,284.35,1.161764705882353,0,13-24,Two year,0
72,86.6,6350.5,1.1863013698630136,5,49-72,Two year,0
72,109.2,7878.3,1.4958904109589042,5,49-72,Two year,0
41,74.7,3187.65,1.7785714285714287,4,25-48,One year,0
65,94.4,6126.15,1.4303030303030304,4,49-72,Month-to-month,0
13,54.8,731.3,3.914285714285714,2,13-24,Month-to-month,0
4,75.35,273.4,15.069999999999999,1,0-12,Month-to-month,0
41,65.0,2531.8,1.5476190476190477,2,25-48,One year,0
42,99.0,4298.45,2.302325581395349,4,25-48,One year,0
51,93.5,4619.55,1.7980769230769231,4,49-72,One year,0
32,83.7,2633.3,2.5363636363636366,5,25-48,One year,0
10,19.85,193.05,1.8045454545454547,0,0-12,Month-to-month,0
67,59.55,4103.9,0.8757352941176471,5,49-72,Two year,0
61,115.1,7008.15,1.8564516129032258,6,49-72,Two year,0
50,114.35,5791.1,2.242156862745098,6,49-72,One year,0
29,45.0,1228.65,1.5,3,25-48,Month-to-month,0
57,89.85,4925.35,1.5491379310344826,2,49-72,Month-to-month,0
31,49.85,1520.1,1.5578125,4,25-48,Two year,0
45,113.3,5032.25,2.4630434782608694,6,25-48,One year,0
61,88.1,5526.75,1.4209677419354838,6,49-72,Two year,0
50,24.9,1195.25,0.48823529411764705,0,49-72,Two year,0
19,105.0,2007.25,5.25,5,13-24,Month-to-month,0
71,24.25,1732.95,0.3368055555555556,0,49-72,Two year,0
57,59.75,3450.15,1.0301724137931034,3,49-72,Two year,0
20,107.05,2172.05,5.097619047619047,4,13-24,Month-to-month,0
21,64.95,1339.8,2.9522727272727276,3,13-24,Month-to-month,0
14,55.0,771.95,3.6666666666666665,4,13-24,Month-to-month,0
5,50.55,244.75,8.424999999999999,1,0-12,Month-to-month,0
6,55.15,322.9,7.878571428571428,2,0-12,Month-to-month,0
10,51.2,498.25,4.654545454545455,1,0-12,Month-to-month,0
1,25.4,25.4,12.7,0,0-12,Month-to-month,0
68,54.45,3687.75,0.7891304347826087,1,49-72,Month-to-month,0
22,76.0,1783.6,3.3043478260869565,0,13-24,One year,0
20,44.35,927.15,2.111904761904762,0,13-24,Month-to-month,0
35,61.2,2021.2,1.7000000000000002,3,25-48,One year,0
23,86.8,1940.8,3.6166666666666667,3,13-24,One year,0
6,89.35,567.8,12.764285714285714,2,0-12,Month-to-month,0
12,19.7,220.35,1.5153846153846153,0,0-12,Month-to-month,0
1,20.25,20.25,10.125,0,0-12,Month-to-month,0
71,76.05,5436.45,1.05625,1,49-72,Two year,0
35,100.8,3437.5,2.8,3,25-48,Month-to-month,0
40,74.55,3015.75,1.818292682926829,3,25-48,Month-to-month,0
23,64.9,1509.8,2.704166666666667,2,13-24,One year,0
4,90.4,356.65,18.080000000000002,3,0-12,Month-to-month,0
68,60.3,4109.0,0.8739130434782608,5,49-72,Two year,0
38,81.85,3141.7,2.0987179487179484,1,25-48,Month-to-month,0
52,24.8,1229.1,0.4679245283018868,0,49-72,Two year,0
29,75.55,2054.4,2.518333333333333,4,25-48,Two year,0
38,101.15,3741.85,2.5935897435897437,3,25-48,Month-to-month,0
48,78.75,3682.45,1.6071428571428572,4,25-48,One year,0
1,19.25,19.25,9.625,0,0-12,Month-to-month,0
22,89.05,1886.25,3.8717391304347823,3,13-24,Month-to-month,0
43,115.05,4895.1,2.6147727272727272,6,25-48,Two year,0
5,69.35,341.6,11.558333333333332,0,0-12,Month-to-month,0
51,110.05,5686.4,2.1163461538461537,5,49-72,One year,0
71,19.9,1355.1,0.27638888888888885,0,49-72,Two year,0
35,91.5,3236.35,2.5416666666666665,2,25-48,Month-to-month,0
72,60.0,4264.0,0.821917808219178,5,49-72,Two year,0
1,44.8,44.8,22.4,0,0-12,Month-to-month,0
9,48.6,422.3,4.86,1,0-12,One year,0
69,60.05,4176.7,0.8578571428571428,5,49-72,Two year,0
52,102.7,5138.1,1.937735849056604,4,49-72,Month-to-month,0
11,82.9,880.05,6.908333333333334,2,0-12,Month-to-month,0
28,35.9,973.65,1.2379310344827585,1,25-48,Month-to-month,0
17,82.65,1470.05,4.591666666666667,1,13-24,Month-to-month,0
35,19.85,739.35,0.5513888888888889,0,25-48,Two year,0
8,19.2,161.95,2.1333333333333333,0,0-12,One year,0
46,94.9,4422.95,2.019148936170213,3,25-48,One year,0
68,88.15,6148.45,1.277536231884058,6,49-72,Two year,0
36,94.8,3565.65,2.562162162162162,3,25-48,Month-to-month,0
32,54.65,1830.1,1.656060606060606,2,25-48,Month-to-month,0
71,85.75,6223.8,1.1909722222222223,6,49-72,Two year,0
66,67.45,4508.65,1.0067164179104477,3,49-72,Month-to-month,0
63,20.5,1328.15,0.3203125,0,49-72,One year,0
41,20.25,865.0,0.48214285714285715,0,25-48,One year,0
1,72.1,72.1,36.05,0,0-12,Month-to-month,0
70,19.45,1303.5,0.27394366197183095,0,49-72,Two year,0
23,44.95,996.85,1.8729166666666668,2,13-24,Month-to-month,0
64,97.0,6430.9,1.4923076923076923,4,49-72,One year,0
37,62.8,2278.75,1.6526315789473685,3,25-48,Two year,0
17,44.6,681.4,2.477777777777778,0,13-24,One year,0
7,89.15,574.35,11.14375,2,0-12,Month-to-month,0
16,54.1,889.0,3.182352941176471,1,13-24,Month-to-month,0
64,105.25,6823.4,1.6192307692307693,4,49-72,Two year,0
42,97.1,4016.75,2.2581395348837208,3,25-48,One year,0
5,20.2,83.75,3.3666666666666667,0,0-12,Month-to-month,0
41,98.8,3959.15,2.3523809523809525,4,25-48,Two year,0
58,50.3,2878.55,0.8525423728813559,1,49-72,One year,0
47,20.55,945.7,0.42812500000000003,0,25-48,Two year,0
18,75.9,1373.05,3.9947368421052634,1,13-24,Month-to-month,0
23,59.95,1406.0,2.497916666666667,2,13-24,Month-to-month,0
1,19.15,19.15,9.575,0,0-12,Month-to-month,0
71,98.65,6962.85,1.370138888888889,3,49-72,One year,0
72,112.6,8126.65,1.5424657534246575,6,49-72,Two year,0
33,20.6,690.25,0.6058823529411765,0,25-48,One year,0
24,35.75,830.8,1.43,2,13-24,Two year,0
56,99.75,5608.4,1.75,4,49-72,One year,0
37,96.1,3646.8,2.5289473684210524,3,25-48,Month-to-month,0
43,85.1,3662.25,1.9340909090909089,5,25-48,One year,0
1,25.35,25.35,12.675,0,0-12,Month-to-month,0
61,89.65,5308.7,1.445967741935484,6,49-72,Two year,0
17,86.75,1410.25,4.819444444444445,2,13-24,One year,0
41,86.2,3339.05,2.0523809523809526,3,25-48,One year,0
72,64.8,4732.35,0.8876712328767122,6,49-72,Two year,0
48,108.1,5067.45,2.206122448979592,4,25-48,Two year,0
42,54.75,2348.45,1.2732558139534884,5,25-48,One year,0
44,90.4,4063.0,2.008888888888889,2,25-48,Month-to-month,0
1,44.0,44.0,22.0,0,0-12,Month-to-month,0
27,95.6,2595.25,3.414285714285714,2,25-48,Month-to-month,0
27,84.8,2309.55,3.0285714285714285,5,25-48,Month-to-month,0
2,44.3,89.3,14.766666666666666,0,0-12,Month-to-month,0
19,19.9,367.55,0.9949999999999999,0,13-24,Month-to-month,0
42,95.05,3944.5,2.2104651162790696,2,25-48,Month-to-month,0
66,90.05,5965.95,1.3440298507462687,6,49-72,Two year,0
33,109.9,3694.7,3.2323529411764707,5,25-48,Month-to-month,0
33,54.6,1803.7,1.6058823529411765,4,25-48,Month-to-month,0
23,20.05,415.1,0.8354166666666667,0,13-24,One year,0
32,19.75,624.15,0.5984848484848485,0,25-48,One year,0
11,20.05,237.7,1.6708333333333334,0,0-12,One year,0
68,55.9,3848.8,0.8101449275362319,2,49-72,One year,0
20,19.7,419.4,0.9380952380952381,0,13-24,Two year,0
72,19.8,1468.75,0.27123287671232876,0,49-72,Two year,0
60,95.4,5812.0,1.5639344262295083,3,49-72,One year,0
32,93.95,2861.45,2.846969696969697,3,25-48,Month-to-month,0
46,24.45,1066.15,0.5202127659574468,0,25-48,One year,0
29,74.95,2149.05,2.4983333333333335,0,25-48,Month-to-month,0
51,87.35,4473.0,1.6798076923076921,3,49-72,Month-to-month,0
48,70.65,3545.05,1.4418367346938776,0,25-48,Month-to-month,0
16,73.25,1195.75,4.3088235294117645,1,13-24,Month-to-month,0
70,98.7,6858.9,1.3901408450704227,4,49-72,Two year,0
40,24.8,1024.7,0.6048780487804878,0,25-48,Two year,0
5,24.3,132.25,4.05,0,0-12,Month-to-month,0
7,69.85,515.45,8.73125,0,0-12,Month-to-month,0
29,100.55,2830.45,3.3516666666666666,4,25-48,One year,0
44,25.7,1110.5,0.5711111111111111,0,25-48,One year,0
10,40.7,449.3,3.7,3,0-12,Month-to-month,0
55,51.65,2838.55,0.9223214285714285,0,49-72,Month-to-month,0
52,105.1,5376.4,1.9830188679245282,4,49-72,One year,0
10,85.95,858.6,7.8136363636363635,1,0-12,Month-to-month,0
18,75.6,1395.05,3.978947368421052,0,13-24,Month-to-month,0
68,58.25,3975.7,0.8442028985507246,2,49-72,One year,0
72,65.2,4784.45,0.8931506849315068,6,49-72,Two year,0
2,53.45,119.5,17.816666666666666,2,0-12,Month-to-month,0
41,19.75,899.45,0.47023809523809523,0,25-48,Two year,0
26,44.45,1183.8,1.6462962962962964,3,25-48,Month-to-month,0
36,20.85,720.05,0.5635135135135135,0,25-48,One year,0
72,114.05,8468.2,1.5623287671232877,6,49-72,Two year,0
35,89.85,3161.2,2.495833333333333,2,25-48,Month-to-month,0
1,55.05,55.05,27.525,2,0-12,Month-to-month,0
16,112.95,1882.55,6.644117647058824,5,13-24,Month-to-month,0
49,101.55,5070.4,2.031,3,49-72,Month-to-month,0
54,114.65,6049.5,2.0845454545454545,6,49-72,One year,0
18,64.8,1166.7,3.4105263157894736,2,13-24,Month-to-month,0
36,80.4,2937.65,2.172972972972973,1,25-48,Month-to-month,0
52,25.05,1270.25,0.47264150943396227,0,49-72,Two year,0
8,94.75,759.55,10.527777777777779,3,0-12,Month-to-month,0
72,105.5,7611.55,1.4452054794520548,5,49-72,Two year,0
